content_id,topic_cluster,predicted_watch_time,completion_rate_baseline,thumbnail_appeal,creator_authority,position_in_belief_space,emotional_valence,engagement_potential,quality_signal,novelty,birth_timestep
youtube_001729,0,0.48431858782329706,0.5,0.740288652393217,0.5532961566573309,5.051581847507428,0.5024322835255539,0.612303620108257,0.34884220953654976,1.0,0
youtube_001730,13,0.5788390739577561,0.5,0.8028090755795178,0.7474344339546397,7.289029002033551,0.4391680600419997,0.6908240747686369,0.686941007022072,1.0,0
youtube_001731,13,0.6126128486111132,0.5,0.6185970022086966,0.4018981946165847,5.199767757737592,0.2468663854537183,0.615604925409905,0.3874508168875169,1.0,0
youtube_001732,11,0.3741335145402383,0.5,0.33452029752495316,0.6187825765780218,5.279499944209684,0.8566507147537461,0.35432690603259576,0.5306000138980812,1.0,0
youtube_001733,8,0.37276983047254697,0.5,0.167575682980396,0.5743041270061371,6.332052051423382,0.6411272489459909,0.27017275672647145,0.08035277857072715,1.0,0
youtube_001734,5,0.5289420293720466,0.5,0.3261263788106045,0.7758890219929433,4.370850687695643,0.751066034790942,0.4275342040913256,0.6629876857807453,1.0,0
youtube_001735,8,0.3214652939837902,0.5,0.17679627034016734,0.5382700192362746,6.105331833039446,0.6892694624882987,0.24913078216197876,0.3660652896053754,1.0,0
youtube_001736,0,0.6401673263011118,0.5,0.8168525921800519,0.395271454689344,1.962962999332643,0.39133471446482976,0.7285099592405819,0.4584774632005725,1.0,0
youtube_001737,4,0.5607276204584186,0.5,0.4026971450681543,0.7077245676830696,5.967102926137043,1.0,0.48171238276328643,0.2213751818677432,1.0,0
youtube_001738,5,0.4762164190353723,0.5,0.3527118172896743,0.35715878341924545,2.4563897967837223,0.5224450485527785,0.4144641181625233,0.5360764101363705,1.0,0
youtube_001739,7,0.5402086618487697,0.5,0.3812712137935405,0.33653146364120934,6.1086683606280925,0.06882238584469866,0.4607399378211551,0.5140922674066003,1.0,0
youtube_001740,4,0.6469813832174814,0.5,0.7902933954299882,0.4911893103975077,0.0,0.7296449906128488,0.7186373893237348,0.2451235986579801,1.0,0
youtube_001741,6,0.42993712815605056,0.5,0.062158175101308936,0.43477445576400514,1.370755413742704,0.7192482059930084,0.24604765162867975,0.506524712485679,1.0,0
youtube_001742,10,0.5457051541171631,0.5,0.5659564804173852,0.5033441752955735,5.105730635289923,0.8975585714560408,0.5558308172672741,0.44696342091984365,1.0,0
youtube_001743,14,0.44304045150633264,0.5,0.596673520629523,0.36641200492686526,5.140820096636859,0.7226606009729016,0.5198569860679279,0.7447888275990231,1.0,0
youtube_001744,12,0.37881661212038953,0.5,0.16301592859198444,0.723996595939484,4.494636903182631,0.3566292162624827,0.270916270356187,0.3583029553162983,1.0,0
youtube_001745,1,0.5443605666052664,0.5,0.42559493229857254,0.7211018092264048,6.444826137322194,0.6136954056310673,0.4849777494519195,0.5957981731198584,1.0,0
youtube_001746,8,0.3794462348627032,0.5,0.29581970400488816,0.6661283850509676,6.865045724884903,1.0,0.33763296943379567,0.2059124292260145,1.0,0
youtube_001747,6,0.4654395735189776,0.5,0.5177962408171444,0.6463711928704174,10.0,0.6310785369917257,0.491617907168061,0.5159992682327323,1.0,0
youtube_001748,7,0.5821712081645232,0.5,0.7653112314698636,0.13039079078695082,5.087924961917264,0.40951561591913394,0.6737412198171934,0.5715164068089034,1.0,0
youtube_001749,11,0.4524432985338572,0.5,0.3931103913152414,0.5232600003586065,7.068973348364299,0.841057134311558,0.42277684492454926,0.5814833145749331,1.0,0
youtube_001750,4,0.5791429202213783,0.5,0.5521789014366982,0.6715613348530336,3.3427853193456256,0.7047930629760879,0.5656609108290382,0.4762419235633453,1.0,0
youtube_001751,8,0.46556626384793215,0.5,0.06959939371268478,0.7681384312954308,3.906191613266488,0.8216595443332735,0.2675828287803085,0.8463538838851445,1.0,0
youtube_001752,13,0.32042865059812947,0.5,0.16360869241533232,0.45922192902691805,3.3582090647114757,0.3509477389045686,0.2420186715067309,0.42788294831607543,1.0,0
youtube_001753,8,0.35957784508229373,0.5,0.3531418832922237,0.7607020373829323,4.779771507192607,0.7753316273756818,0.35635986418725873,0.5963467084342797,1.0,0
youtube_001754,8,0.44514915144983846,0.5,0.134256800970078,0.5614719365818595,5.446454141567647,0.9175803234215465,0.2897029762099582,0.437034414274011,1.0,0
youtube_001755,13,0.39543758574549354,0.5,0.435062011275865,0.0,7.08378288986154,0.23751941743038596,0.4152497985106793,0.3324153298331992,1.0,0
youtube_001756,0,0.43024374029603674,0.5,0.44089617171527024,0.4801568937068673,5.691300942404022,0.291414252164893,0.4355699560056535,0.262471807609054,1.0,0
youtube_001757,5,0.5950249046714464,0.5,0.9171788199126455,0.3319706232614569,7.67348858172394,0.42282286902744587,0.7561018622920459,0.3171180893071007,1.0,0
youtube_001758,7,0.37155814068568516,0.5,0.20615579290207045,0.37757460590703285,7.706307675520053,0.5939297238328753,0.2888569667938778,0.6208624676655653,1.0,0
youtube_001759,0,0.5190678430099669,0.5,0.4644084039040243,0.7104070188423063,5.080674423754964,0.2052809817995822,0.49173812345699563,0.7654128539745905,1.0,0
youtube_001760,7,0.31176118224534377,0.5,0.021228528807111846,0.5594932835021145,4.791528335904906,0.40425807891313625,0.1664948555262278,0.6202542803665326,1.0,0
youtube_001761,13,0.46729079426488906,0.5,0.31944318428330304,0.3963179469925279,1.9503796455651181,0.5331855981156086,0.3933669892740961,0.4329957643448545,1.0,0
youtube_001762,11,0.6139920000701369,0.5,0.7494304571730784,0.3646751315303308,3.914365284084009,0.5624258534163187,0.6817112286216076,0.37434175384170987,1.0,0
youtube_001763,0,0.36043748185290586,0.5,0.3536416443263239,0.5876096595615459,3.381683222038057,0.2962568965136882,0.3570395630896149,0.5328498400038123,1.0,0
youtube_001764,13,0.49526532805362833,0.5,0.5726486263693671,0.46312814993287327,3.468898001395643,0.1992191797813158,0.5339569772114977,0.2917337180172588,1.0,0
youtube_001765,11,0.4027193642239444,0.5,0.4748625228719616,0.639317577254559,4.152435347581882,0.431079270398557,0.438790943547953,0.6767536905141455,1.0,0
youtube_001766,13,0.4756603442835746,0.5,0.24178700847930013,0.33473502821961776,6.052315424078362,0.22338663740560163,0.3587236763814374,0.573897601782436,1.0,0
youtube_001767,2,0.36887535605893484,0.5,0.35724103803308915,0.4238856083404948,5.579997396091314,0.548107173643678,0.363058197046012,0.3064497657406641,1.0,0
youtube_001768,13,0.5089711837385187,0.5,0.2889507412408803,0.2760876563924167,6.976752056738288,0.2562773334384233,0.3989609624896995,0.7982744777265717,1.0,0
youtube_001769,0,0.49714642181035673,0.5,0.25879624265368,0.3892988851545587,5.7694694080660645,0.24885976240457228,0.3779713322320184,0.25876408765970715,1.0,0
youtube_001770,0,0.4032865226915561,0.5,0.16646176517616917,0.9355553755513906,3.8171521950627874,0.2855522315396312,0.2848741439338627,0.5103517282247015,1.0,0
youtube_001771,5,0.6303915578417139,0.5,0.6394272000493831,0.35270930110236687,6.513995666154919,0.3237140621741477,0.6349093789455484,0.666754767189846,1.0,0
youtube_001772,12,0.572246869145935,0.5,0.8298037838855273,0.4053129166425583,2.25835572364989,0.3899034005196579,0.7010253265157311,0.6468660478954901,1.0,0
youtube_001773,12,0.5515090318769641,0.5,0.8033201100544338,0.33518538320306746,6.954316005605882,0.4933088272416408,0.6774145709656989,0.3750008771569379,1.0,0
youtube_001774,9,0.3331464250252085,0.5,0.20109642594210828,0.46334888946969155,3.4684945776576965,0.4111621760710732,0.2671214254836584,0.41754201019523,1.0,0
youtube_001775,0,0.5816462729359073,0.5,0.6204518972130623,0.4855228274866601,0.40846344646754495,0.2535960294251322,0.6010490850744847,0.3088524995657069,1.0,0
youtube_001776,13,0.5092486376252567,0.5,0.5806268513350645,0.7436626588968629,6.089052151032643,0.4248552795258741,0.5449377444801606,0.5437575502328242,1.0,0
youtube_001777,3,0.6453139610626725,0.5,0.6652977259170768,0.4188628437188178,4.381951943739737,0.21259002840821725,0.6553058434898746,0.664017759758229,1.0,0
youtube_001778,11,0.6045829458145948,0.5,0.6017698892135521,0.5228406306808787,7.349412810421873,0.6314260414426792,0.6031764175140735,0.11812902132087727,1.0,0
youtube_001779,4,0.49764600415784654,0.5,0.48371324576888824,0.12518239574747614,6.925532017971616,0.8912212319676761,0.49067962496336737,0.6111741647514362,1.0,0
youtube_001780,8,0.5110142110011011,0.5,0.569000243541302,0.3270463683404323,3.027612078494375,0.7661322608850518,0.5400072272712015,0.4016126369570002,1.0,0
youtube_001781,1,0.4488458982815213,0.5,0.5058649351554013,0.7171454314234658,8.046090868522668,0.6382948745944599,0.4773554167184613,0.4814028451337988,1.0,0
youtube_001782,14,0.37962558497389715,0.5,0.33038058691725014,0.3288378472441716,1.2312792533368042,0.844106213102024,0.3550030859455736,0.28703408110773,1.0,0
youtube_001783,1,0.3798039239104577,0.5,0.2714728370314658,0.6535216685334387,5.929736360741638,0.6905311659262604,0.3256383804709617,0.37624191663927764,1.0,0
youtube_001784,14,0.6187000844070472,0.5,0.861885302394051,0.31487273858498793,7.849187446761562,0.6817184451518183,0.7402926934005492,0.8984644540974991,1.0,0
youtube_001785,13,0.4161906335140303,0.5,0.4593634229407535,0.4654132449511902,2.9687213610773213,0.44457545396124326,0.4377770282273919,0.432336881885523,1.0,0
youtube_001786,2,0.6568977872950457,0.5,0.766919917712582,0.8429784315521641,9.223926294714197,0.6810058097765073,0.7119088525038139,0.49782263203118304,1.0,0
youtube_001787,10,0.5278949727052593,0.5,0.28117332948386614,0.6490120697593655,5.324221680393651,0.8424174044202892,0.4045341510945627,0.3170291729547515,1.0,0
youtube_001788,5,0.36147400221283355,0.5,0.1939560779131979,0.10956740536439985,5.745461557958405,0.291013370244918,0.27771504006301573,1.0,1.0,0
youtube_001789,4,0.45322390846840765,0.5,0.24777909679240961,1.0,7.349006237041025,0.7038022264883654,0.35050150263040863,0.5931806099856023,1.0,0
youtube_001790,4,0.5111584970492159,0.5,0.5970402282958263,0.292277792528973,5.836237787706751,0.8910771764075665,0.554099362672521,0.49569956823849487,1.0,0
youtube_001791,3,0.47841515210034213,0.5,0.41249239628992795,0.8732561991931385,2.3502395223731285,0.369913854752653,0.44545377419513504,0.6840729409561693,1.0,0
youtube_001792,14,0.43787800936588556,0.5,0.11266364780153881,0.41075325687898456,0.0,0.7744779174589622,0.2752708285837122,0.5709955256353184,1.0,0
youtube_001793,0,0.6044001341654309,0.5,0.7752338022663534,0.2542382358833319,3.0480592050305537,0.2279681602337116,0.6898169682158921,0.46557882003923046,1.0,0
youtube_001794,5,0.574226169128554,0.5,0.6372047947383308,0.4097754099482993,3.2253512842251,0.40653760817137674,0.6057154819334424,0.47434246054379176,1.0,0
youtube_001795,5,0.4689440840141935,0.5,0.6330292667936754,0.36933644629212803,3.1032007796987697,0.49322998233148674,0.5509866754039345,0.19215333446348803,1.0,0
youtube_001796,6,0.5220105487652561,0.5,0.7471211542920091,0.39036702985045885,3.7348694748368585,0.5262179255501706,0.6345658515286325,0.42688892742196777,1.0,0
youtube_001797,4,0.5231378469283633,0.5,0.3339762621792825,0.5119488533172919,0.0,0.8544009444241374,0.42855705455382287,0.3989357567239765,1.0,0
youtube_001798,9,0.6607214503240746,0.5,0.722751156490232,0.5956084076036565,2.6165362805757284,0.08483231037478237,0.6917363034071533,0.5642111791099286,1.0,0
youtube_001799,13,0.5156874922958113,0.5,0.515601449649004,0.7840824513936955,6.092608516951369,0.19127331774481157,0.5156444709724077,0.45765262532366574,1.0,0
youtube_001800,10,0.5460610597988783,0.5,0.8485171540264085,0.5428814391960636,7.084263267314653,0.8426697601824981,0.6972891069126435,0.637158928335462,1.0,0
youtube_001801,3,0.5075516034625972,0.5,0.5176533048183006,0.5154985051006623,3.542647370741541,0.36429789069484053,0.5126024541404489,0.5199446114556247,1.0,0
youtube_001802,14,0.5444158598908142,0.5,0.6647216350340552,0.3554789692677066,6.3814153422828985,0.7851315702150179,0.6045687474624347,0.33175275656729775,1.0,0
youtube_001803,6,0.48360992446176154,0.5,0.33656898737175256,0.44394573001609927,0.0,0.5426867865705762,0.41008945591675705,0.7977492885327907,1.0,0
youtube_001804,4,0.38773793863792205,0.5,0.24065132925511706,0.3991758735456521,5.54023655957287,0.6188761130237777,0.3141946339465196,0.4226767859016519,1.0,0
youtube_001805,10,0.5487505508380162,0.5,0.4088098891735778,0.22535890877116277,7.3693920088655,0.8202862393253035,0.478780220005797,0.6108484730862456,1.0,0
youtube_001806,14,0.5329355362783574,0.5,0.2908982484165751,1.0,6.031323846050052,0.5161901612463357,0.41191689234746626,0.23778401587435466,1.0,0
youtube_001807,4,0.504793251198722,0.5,0.24189293567644746,0.5484795879808313,4.946968747482197,0.9567293614541786,0.3733430934375847,0.6540279549623641,1.0,0
youtube_001808,3,0.633773909574338,0.5,0.6201139595473093,0.5510051144728235,0.0,0.16454981502647004,0.6269439345608236,0.17281400416063852,1.0,0
youtube_001809,11,0.4298932799191509,0.5,0.5077878583086598,0.743536183912352,8.780888301218885,0.9407323700537402,0.46884056911390537,0.8874186840441662,1.0,0
youtube_001810,7,0.5567458223351067,0.5,0.8546625487925592,0.0,8.881911865347913,0.19942556693358765,0.705704185563833,0.636943767225996,1.0,0
youtube_001811,10,0.6556823388280262,0.5,0.8422414508900402,0.9477460099062294,6.401799290886377,0.8768385008629733,0.7489618948590332,0.4564957361702058,1.0,0
youtube_001812,6,0.3797894743777095,0.5,0.12170042080813823,0.32822037241467816,7.663754477324037,0.588037671996521,0.2507449475929239,0.6142783266120536,1.0,0
youtube_001813,0,0.6743719324610881,0.5,0.7740706331422724,0.32333115653075417,5.004147770240831,0.2646360792631687,0.7242212828016803,0.24652249517500957,1.0,0
youtube_001814,5,0.5211919126094804,0.5,0.804725273556026,0.39142569703447766,6.522665977572757,0.4894070815700774,0.6629585930827532,0.4595413366812915,1.0,0
youtube_001815,12,0.42961043930802534,0.5,0.3936875334432909,0.6968632820132671,6.678414913986357,0.4509440689872046,0.4116489863756581,0.6489900845639225,1.0,0
youtube_001816,14,0.585377066927228,0.5,0.6872935663246387,0.9288715743200369,4.873152693588878,0.8664574278564444,0.6363353166259333,0.6146096017089706,1.0,0
youtube_001817,5,0.5289332329877363,0.5,0.6565949604888948,0.8279092451672411,3.3464007497559116,0.5546085551816616,0.5927640967383155,0.4984511984026866,1.0,0
youtube_001818,10,0.5054631409426337,0.5,0.6101898166859906,0.4036148991573984,6.7500960196002895,0.9457998066359404,0.5578264788143121,0.5631123797760458,1.0,0
youtube_001819,1,0.38126699285417354,0.5,0.06985784983483016,0.14034607187498604,8.75739659538966,0.7160299534338793,0.22556242134450186,0.7161326744637685,1.0,0
youtube_001820,3,0.5838219464271208,0.5,0.5761886941910593,0.4171291422788014,7.483881169491498,0.37216555852815697,0.58000532030909,0.6446037315227895,1.0,0
youtube_001821,10,0.38765746693457315,0.5,0.17019362575864394,0.3720931594671385,5.68171266078114,0.7803767763680457,0.27892554634660854,0.12428204614035099,1.0,0
youtube_001822,0,0.5007507702093541,0.5,0.8129195083463716,0.17103315900717697,5.527636253841917,0.403164247199622,0.6568351392778629,0.4984470970333133,1.0,0
youtube_001823,11,0.6187145807165764,0.5,0.7077506476453935,0.6165706118023719,5.64259926350149,0.6864985875892086,0.663232614180985,0.5037325169875083,1.0,0
youtube_001824,14,0.6239716371214157,0.5,0.7654301545018563,0.5008842463321026,0.4300163285690992,0.8185470940786447,0.694700895811636,0.24990141495483842,1.0,0
youtube_001825,1,0.5047359048175628,0.5,0.512015375658406,0.6001115714138597,4.7871668707147474,0.8249407021600168,0.5083756402379844,0.28884015974627075,1.0,0
youtube_001826,8,0.588265293197929,0.5,0.7254447064614181,0.64633679440226,4.568150454530771,0.8975430916022574,0.6568549998296735,0.7994500967460474,1.0,0
youtube_001827,5,0.46666919989603806,0.5,0.4766712749298273,0.6369445796842943,2.585341359480872,0.3704119903200475,0.4716702374129327,0.3548002114123946,1.0,0
youtube_001828,9,0.3725908578409746,0.5,0.3380986044310137,0.4871221842091811,7.108601272567972,0.06285501036053626,0.3553447311359942,0.4153143384121655,1.0,0
youtube_001829,13,0.49944166013317925,0.5,0.299960975681897,0.8279908437875396,5.563726669759106,0.43626486812619303,0.39970131790753816,0.3400602547420365,1.0,0
youtube_001830,1,0.44216928431574376,0.5,0.3784675778784605,0.40199978198887504,0.0,0.9513629529957026,0.41031843109710214,0.5826598122365365,1.0,0
youtube_001831,10,0.5124310217921599,0.5,0.21785475694340437,0.3722953751143939,5.46970237215688,0.8073763170041427,0.36514288936778216,0.5558714018127295,1.0,0
youtube_001832,2,0.6812169093771222,0.5,0.7858806229539392,0.4536466717006848,7.552855203584885,0.7138828709359457,0.7335487661655307,0.8876883335341885,1.0,0
youtube_001833,8,0.42833741751788024,0.5,0.38150256858232023,0.607598305751974,3.8084217512188276,0.6107804332715763,0.40491999305010024,0.3926948198564455,1.0,0
youtube_001834,6,0.4119787014660232,0.5,0.4099409738742595,0.6364549029322937,2.950466601463107,0.601845809692358,0.4109598376701413,0.6047180742746263,1.0,0
youtube_001835,7,0.5513024569711242,0.5,0.49811921656153657,0.4319425097174189,2.4217902863957796,0.3246991256583777,0.5247108367663305,0.12263424625558439,1.0,0
youtube_001836,11,0.4821735298521268,0.5,0.2642198985495855,0.436107247102428,5.19961174751501,0.46439761970382065,0.37319671420085615,0.21635269402232377,1.0,0
youtube_001837,9,0.5295079487710064,0.5,0.9105885345472562,0.760950719399616,3.547783806967748,0.06794616622115818,0.7200482416591313,0.7663021279472308,1.0,0
youtube_001838,5,0.5128297902076074,0.5,0.5179638503009076,0.2384686177758341,2.0589206568030276,0.48628446506274686,0.5153968202542576,0.7210161832115715,1.0,0
youtube_001839,9,0.5353283802821702,0.5,0.7619056711926402,1.0,8.240210516627705,0.1788029600803227,0.6486170257374052,0.5887785445611949,1.0,0
youtube_001840,8,0.476349735287296,0.5,0.7211679256368971,0.4398684231782709,5.407704754160198,0.764696611398208,0.5987588304620965,0.7253095570496189,1.0,0
youtube_001841,1,0.44727770111959997,0.5,0.37072152322226165,0.45911270765803736,3.951721581277128,0.7412073436142319,0.40899961217093084,0.28486496970984393,1.0,0
youtube_001842,9,0.3464083591754782,0.5,0.23260804592571274,0.5739560065011101,8.347498889914231,0.09745526171027111,0.28950820255059545,0.8305313994195624,1.0,0
youtube_001843,5,0.4618649369861557,0.5,0.5174224166586189,0.6063988145359013,5.548612261926485,0.44122751487062317,0.4896436768223873,0.29302858518274555,1.0,0
youtube_001844,2,0.5752559791432437,0.5,0.7065856682797517,0.3690178984298912,4.730421954328586,0.614906314029113,0.6409208237114976,0.5648332355187674,1.0,0
youtube_001845,7,0.3318952670614208,0.5,0.10766296843426625,0.5676759032081362,5.4360015886206465,0.24493932628022563,0.21977911774784353,1.0,1.0,0
youtube_001846,7,0.41213171781216407,0.5,0.29839397726874173,0.3132673231852353,3.9427396857795465,0.25468752512703124,0.3552628475404529,0.323592326745771,1.0,0
youtube_001847,10,0.5739269231854546,0.5,0.6070812103253487,0.38022536870982304,4.720791992852224,0.7968072752675466,0.5905040667554016,0.7696905064274505,1.0,0
youtube_001848,6,0.6479060046638411,0.5,0.7884125324225967,0.17904345010100742,6.168166529579946,0.7748019217713736,0.7181592685432189,0.6932767753164782,1.0,0
youtube_001849,11,0.43233101181995276,0.5,0.3012942408875931,0.5281490541800146,8.362638146397174,0.6612942363260534,0.36681262635377293,0.39327386393243413,1.0,0
youtube_001850,4,0.608343752727311,0.5,0.8013266146141527,0.4647387945518743,3.901736493334579,0.6122389150031409,0.7048351836707318,0.9180061145971736,1.0,0
youtube_001851,9,0.44305818904319,0.5,0.4233111576883182,0.09725325770031623,6.255829833473674,0.1082219266874786,0.43318467336575406,0.3176677884828509,1.0,0
youtube_001852,14,0.6593204429907336,0.5,0.7743516763329886,0.36380346650509743,2.050192730203842,0.855933270940755,0.716836059661861,0.49267449345550135,1.0,0
youtube_001853,8,0.28023638088774966,0.5,0.04659750297164146,0.49425015721032883,6.011734135129189,0.7240251001956831,0.16341694192969555,0.628307139086512,1.0,0
youtube_001854,10,0.4873551581077342,0.5,0.7262286148179936,0.6718656847330187,8.607397267496593,0.8106656634782538,0.6067918864628639,0.48088596262632766,1.0,0
youtube_001855,5,0.38643842447294396,0.5,0.4296056592388933,0.2436259760852001,5.04711409273845,0.698317180528384,0.4080220418559186,1.0,1.0,0
youtube_001856,10,0.45524481266252365,0.5,0.6161596508884833,0.43980386273167144,3.845162019386538,0.8971019663178661,0.5357022317755035,0.24837581264813724,1.0,0
youtube_001857,12,0.5812684880309131,0.5,0.6850697371988587,0.2799654386600805,3.936875311362553,0.08990994192025648,0.633169112614886,0.8235860686481757,1.0,0
youtube_001858,13,0.5845285446626798,0.5,0.44955318568119484,0.6450331838406216,5.967924205038665,0.4909776735840421,0.5170408651719374,0.047532537171749656,1.0,0
youtube_001859,13,0.4733355308442195,0.5,0.3434198224410172,0.3663429301280722,5.120327171737082,0.33554633764552516,0.40837767664261837,0.0,1.0,0
youtube_001860,4,0.41064873365653054,0.5,0.365593038100793,0.603760627247071,4.190853202440256,0.8877143003765142,0.3881208858786618,0.5105859641264842,1.0,0
youtube_001861,12,0.5690543692350303,0.5,0.5181001901258251,0.428329638005615,6.306897720068642,0.384209390534736,0.5435772796804277,0.6474113133553552,1.0,0
youtube_001862,5,0.5833138726047944,0.5,0.8746705887532381,0.15922195686550955,3.2443871891029117,0.57693301291643,0.7289922306790162,0.7980161349640926,1.0,0
youtube_001863,13,0.5294474615323055,0.5,0.5355080507174809,0.4860080206687131,6.7301013417073285,0.30801975886765387,0.5324777561248932,0.8216720722380602,1.0,0
youtube_001864,0,0.5717506648033839,0.5,0.7789629648269306,0.2631150530690468,4.369982614434962,0.10702873056960358,0.6753568148151572,0.5399967916708699,1.0,0
youtube_001865,13,0.5381231386298517,0.5,0.6197444940165198,0.7238801354391602,6.317797529215122,0.3564118393818466,0.5789338163231857,0.5996732698698082,1.0,0
youtube_001866,3,0.3387975754747961,0.5,0.2255880942340743,0.8636421014555216,6.67949992671023,0.12849196827368323,0.2821928348544352,0.548594274023307,1.0,0
youtube_001867,3,0.47545944980270427,0.5,0.13125957176787564,0.6275406469790923,1.1150609457743874,0.5123006233651465,0.30335951078528994,0.805188492671959,1.0,0
youtube_001868,8,0.5826742564180093,0.5,0.9053319114879801,0.37187726031815954,4.85833069487499,0.7628407881990081,0.7440030839529947,0.2529140577912148,1.0,0
youtube_001869,7,0.6585365590549326,0.5,0.9611373233635654,0.5044566080375285,1.9419872801667748,0.30865570652571594,0.809836941209249,0.36704378708647545,1.0,0
youtube_001870,2,0.31505993407877303,0.5,0.21195677122396517,0.5580227800982706,1.5380704825994846,0.5354276832434279,0.26350835265136907,0.671230930538299,1.0,0
youtube_001871,8,0.44493935726154843,0.5,0.3431323550025499,0.7169241296078573,4.530857838974599,0.846997786251049,0.39403585613204917,0.71055594561506,1.0,0
youtube_001872,12,0.5539134199257263,0.5,0.5018418177439996,0.46233104547631065,5.614253498871646,0.40223283265979576,0.527877618834863,0.7691569610426063,1.0,0
youtube_001873,7,0.47530551795861675,0.5,0.34275537571900816,0.5816333936950879,1.9103092827107577,0.23342023817748428,0.40903044683881246,0.48589676558371725,1.0,0
youtube_001874,8,0.5581007791981742,0.5,0.8146788974283337,0.1641669667746724,5.542655377121183,0.8606653624569047,0.686389838313254,0.4003777539146334,1.0,0
youtube_001875,12,0.4976606898617434,0.5,0.3918126886407083,0.5483535716526273,3.2512956256851453,0.35583612123639313,0.44473668925122584,0.6407604822379831,1.0,0
youtube_001876,2,0.5431962091791,0.5,0.44698550829573547,0.3279281169093382,5.135806313619929,0.6050464983771497,0.49509085873741776,0.28064480321617646,1.0,0
youtube_001877,4,0.35120921945383227,0.5,0.2319444518277306,0.5085645365178797,10.0,0.753213757910665,0.2915768356407814,0.8332544087284302,1.0,0
youtube_001878,13,0.2726186014211517,0.5,0.031493823324319915,0.29237033562332443,4.3652960156332945,0.5953153266240647,0.1520562123727358,0.3994155248098084,1.0,0
youtube_001879,2,0.6055185044188673,0.5,0.877311318108126,0.5822925022757922,2.7232342983492654,0.758485796780488,0.7414149112634967,0.44466222028067776,1.0,0
youtube_001880,3,0.4507789573335561,0.5,0.37765107957554417,0.6276038249867055,4.964176339085824,0.3817136073217665,0.4142150184545501,0.6502580860220518,1.0,0
youtube_001881,4,0.5224354720781073,0.5,0.8769368095536705,0.4534002765455411,4.619748384080596,0.9785763339821619,0.6996861408158889,0.35474003705270074,1.0,0
youtube_001882,12,0.4774193417787058,0.5,0.3048149474330311,0.3267954153473953,4.308863853601151,0.38369798668341226,0.39111714460586844,0.2701394025189868,1.0,0
youtube_001883,2,0.4434083111358822,0.5,0.2570714525683712,0.6147812243254196,5.0685419124277304,0.5746309090379091,0.35023988185212673,0.7305532531832457,1.0,0
youtube_001884,5,0.5271355981400611,0.5,0.7153147662473056,0.81145297164505,4.630330901128422,0.15016243084001474,0.6212251821936834,0.29138585786649396,1.0,0
youtube_001885,6,0.45060545977253325,0.5,0.48390090287185067,0.8843263685857762,2.5246840005993483,0.5301521703187748,0.46725318132219196,0.5519660896257178,1.0,0
youtube_001886,1,0.5248873960238796,0.5,0.7237970398093516,0.5791773477368092,6.648767567371124,1.0,0.6243422179166156,0.5043037019502276,1.0,0
youtube_001887,1,0.3102819876578425,0.5,0.12525654285043844,0.5556436908000467,7.627023923490762,0.9291877625070811,0.21776926525414048,0.12012317657087018,1.0,0
youtube_001888,5,0.6318979222602124,0.5,0.6540574914361483,0.2369560506838363,4.255748812558308,0.4916084958238057,0.6429777068481803,0.2906523480527521,1.0,0
youtube_001889,1,0.43121292166799796,0.5,0.5639467284620348,0.7627757651791768,5.701346462155283,0.6006592497481443,0.49757982506501636,0.5709282574610107,1.0,0
youtube_001890,14,0.49016388750825185,0.5,0.7716102100845629,0.03543381203644003,0.9088837632070055,0.820288675372909,0.6308870487964073,0.7465981153844685,1.0,0
youtube_001891,6,0.6649653726558218,0.5,0.8616100122356996,0.7383260516415017,4.96331608781995,0.6430652671560987,0.7632876924457607,0.34757042075631095,1.0,0
youtube_001892,0,0.6003084627708103,0.5,0.8614322369784836,0.5053263444876255,8.846882623260548,0.3685718923262443,0.7308703498746469,0.32280655416883897,1.0,0
youtube_001893,9,0.6576982059541518,0.5,0.8181652947650486,0.013610358025422431,6.599993294723609,0.11805463430220048,0.7379317503596002,0.6262724742318808,1.0,0
youtube_001894,11,0.42189942757054016,0.5,0.23322123211116072,0.5673234033000853,5.308075855343899,0.6138357844841565,0.32756032984085043,0.6603682355158655,1.0,0
youtube_001895,9,0.4603644234679143,0.5,0.10202803950970414,0.4687084275324332,4.911494290350462,0.357698294379883,0.28119623148880923,0.6868043487783304,1.0,0
youtube_001896,8,0.4702510790100674,0.5,0.5014641975572652,0.4102540725717117,4.402082266258567,1.0,0.48585763828366635,0.544157473089568,1.0,0
youtube_001897,1,0.48352317417730356,0.5,0.3881227470473076,0.44602671538913274,5.839527116885475,0.710950824022419,0.4358229606123056,0.39390465208902337,1.0,0
youtube_001898,10,0.4984512349552779,0.5,0.68153840319083,0.4962040382743981,7.056879953502559,0.7013306244085707,0.589994819073054,0.6567391655934054,1.0,0
youtube_001899,14,0.5249357531455677,0.5,0.617540291032259,0.495612679119707,3.9967292044817153,0.8668619207392819,0.5712380220889134,0.48321890959245495,1.0,0
youtube_001900,5,0.48923874030536774,0.5,0.7089596082175986,0.20486738375415348,6.5022463361827185,0.31614003271628976,0.5990991742614832,0.6342006210537381,1.0,0
youtube_001901,1,0.5920176038246509,0.5,0.807808829822255,0.5805798398999755,3.382907032627747,0.6474004676063803,0.699913216823453,0.3962428022987744,1.0,0
