content_id,source,title,released_year,release_era,genre_list,genre_vector,runtime_minutes,imdb_rating_raw,imdb_rating_normalized,meta_score,critical_consensus,no_of_votes,mainstream_appeal,gross_usd,position_in_belief_space,emotional_valence,engagement_potential,quality_signal,novelty,birth_timestep
imdb_00804,real,Abre los ojos,1997,1990,"[""Drama"", ""Mystery"", ""Sci-Fi""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",119.0,7.7,0.7444444444444445,79.0,0.79,64082,0.20669822730039245,368234.0,3.2889470941828485,0.6029864889284052,0.29600908328242875,0.7672222222222222,1.0,0
imdb_00805,real,Being John Malkovich,1999,1990,"[""Comedy"", ""Drama"", ""Fantasy""]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",113.0,7.7,0.7444444444444445,90.0,0.9,312542,0.5559666735915234,22858926.0,5.217404305626819,0.4713317053607,0.5273821348148616,0.8222222222222222,1.0,0
imdb_00806,real,As Good as It Gets,1997,1990,"[""Comedy"", ""Drama"", ""Romance""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",139.0,7.7,0.7444444444444445,67.0,0.67,275755,0.5283645098591705,148478011.0,8.452264749339019,0.35608837414417294,0.6862276983445774,0.7072222222222222,1.0,0
imdb_00807,real,The Fifth Element,1997,1990,"[""Action"", ""Adventure"", ""Sci-Fi""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",126.0,7.7,0.7444444444444445,52.0,0.52,434125,0.6283948983929432,63540020.0,1.1688696710620117,0.41713019635779713,0.697185865676098,0.6322222222222222,1.0,0
imdb_00808,real,Le dîner de cons,1998,1990,"[""Comedy""]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",80.0,7.7,0.7444444444444445,73.0,0.73,37424,0.0881478044479258,4065116.0,5.556665879141009,0.27447147223912816,0.29348980226626314,0.7372222222222222,1.0,0
imdb_00809,real,Donnie Brasco,1997,1990,"[""Biography"", ""Crime"", ""Drama""]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.0,7.7,0.7444444444444445,76.0,0.76,279318,0.5311942722659966,41909762.0,2.2479133368537036,0.5007118289181753,0.6745845087563902,0.7522222222222222,1.0,0
imdb_00810,real,Shine,1996,1990,"[""Biography"", ""Drama"", ""Music""]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",105.0,7.7,0.7444444444444445,87.0,0.87,51350,0.15787649203675455,35811509.0,3.7313380129489087,0.35050000703551437,0.30025126868564483,0.8072222222222223,1.0,0
imdb_00811,real,Primal Fear,1996,1990,"[""Crime"", ""Drama"", ""Mystery""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",129.0,7.7,0.7444444444444445,47.0,0.47,189716,0.44593140922611707,56116183.0,4.271143163871518,0.5037684713537876,0.4853582675281028,0.6072222222222222,1.0,0
imdb_00812,real,Hamlet,1996,1990,"[""Drama""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",242.0,7.7,0.7444444444444445,79.0,0.79,35991,0.0795421367801386,4414535.0,4.158983313126218,0.4702307851975919,0.30247824381682625,0.7672222222222222,1.0,0
imdb_00813,real,A Little Princess,1995,1990,"[""Drama"", ""Family"", ""Fantasy""]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",97.0,7.7,0.7444444444444445,83.0,0.83,32236,0.05525592152001917,10019307.0,3.932408120681583,0.32635004735381784,0.2981756817266157,0.7872222222222223,1.0,0
imdb_00814,real,Do lok tin si,1995,1990,"[""Comedy"", ""Crime"", ""Drama""]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99.0,7.7,0.7444444444444445,71.0,0.71,26429,0.01147728897246585,0.0,5.014414120752741,0.4164213799686367,0.1353952205430761,0.7272222222222222,1.0,0
imdb_00815,real,Il postino,1994,1990,"[""Biography"", ""Comedy"", ""Drama""]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",108.0,7.7,0.7444444444444445,81.0,0.81,33600,0.06439031552736955,21848932.0,3.9294888667388435,0.3915828934109418,0.30403513307610014,0.7772222222222223,1.0,0
imdb_00816,real,Clerks,1994,1990,"[""Comedy""]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",92.0,7.7,0.7444444444444445,70.0,0.7,211450,0.4698380566688677,3151130.0,2.0750852302916947,0.2678405935896636,0.5461814012292402,0.7222222222222222,1.0,0
imdb_00817,real,Short Cuts,1993,1990,"[""Comedy"", ""Drama""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",188.0,7.7,0.7444444444444445,79.0,0.79,42275,0.11501265989737114,6110979.0,6.559739225045552,0.3945283511182682,0.3663494719244732,0.7672222222222222,1.0,0
imdb_00818,real,Philadelphia,1993,1990,"[""Drama""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",125.0,7.7,0.7444444444444445,66.0,0.66,224169,0.4827130635169783,77324422.0,6.505744334297761,0.47185632182816983,0.6398288006090875,0.7022222222222223,1.0,0
imdb_00819,real,The Muppet Christmas Carol,1992,1990,"[""Comedy"", ""Drama"", ""Family""]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",85.0,7.7,0.7444444444444445,64.0,0.64,50298,0.15331398322774112,27281507.0,6.686348620045338,0.24217901324600732,0.3740419743265132,0.6922222222222223,1.0,0
imdb_00820,real,Malcolm X,1992,1990,"[""Biography"", ""Drama"", ""History""]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",202.0,7.7,0.7444444444444445,73.0,0.73,85819,0.27107678037815863,48169908.0,1.9185310074718362,0.34483404342410034,0.36922290671841534,0.7372222222222222,1.0,0
imdb_00821,real,The Last of the Mohicans,1992,1990,"[""Action"", ""Adventure"", ""Drama""]","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",112.0,7.7,0.7444444444444445,76.0,0.76,150409,0.39475694314191656,75505856.0,5.597836305168301,0.615022155193317,0.6006117665414827,0.7522222222222222,1.0,0
imdb_00822,real,Kurenai no buta,1992,1990,"[""Animation"", ""Adventure"", ""Comedy""]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94.0,7.7,0.7444444444444445,83.0,0.83,77798,0.24944845488508968,0.0,6.351957711613847,0.2570336389812571,0.33075550624193345,0.7872222222222223,1.0,0
imdb_00823,real,Glengarry Glen Ross,1992,1990,"[""Crime"", ""Drama"", ""Mystery""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",100.0,7.7,0.7444444444444445,82.0,0.82,95826,0.29538736797051907,10725228.0,2.93759586312083,0.38066764408235754,0.47685816713509094,0.7822222222222222,1.0,0
imdb_00824,real,A Few Good Men,1992,1990,"[""Drama"", ""Thriller""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",138.0,7.7,0.7444444444444445,62.0,0.62,235388,0.49347719573013576,141340178.0,5.018346496364258,0.4510523877405991,0.5959998321964357,0.6822222222222223,1.0,0
imdb_00825,real,Fried Green Tomatoes,1991,1990,"[""Drama""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",130.0,7.7,0.7444444444444445,64.0,0.64,66941,0.21631897399725067,82418501.0,4.767466709379269,0.45232879572613355,0.49137569321159785,0.6922222222222223,1.0,0
imdb_00826,real,Barton Fink,1991,1990,"[""Comedy"", ""Drama"", ""Thriller""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",116.0,7.7,0.7444444444444445,69.0,0.69,113240,0.332191638197582,6153939.0,8.684301317136526,0.502473382242616,0.49325922881936535,0.7172222222222222,1.0,0
imdb_00827,real,Miller's Crossing,1990,1990,"[""Crime"", ""Drama"", ""Thriller""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",115.0,7.7,0.7444444444444445,66.0,0.66,125822,0.35541455812695405,5080409.0,8.848992074025146,0.607257798232657,0.5364201755095889,0.7022222222222223,1.0,0
imdb_00828,real,Who Framed Roger Rabbit,1988,1980,"[""Animation"", ""Adventure"", ""Comedy""]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",104.0,7.7,0.7444444444444445,83.0,0.83,182009,0.43679020640688304,156452370.0,1.6712872133395984,0.4471351863142802,0.5651778720729246,0.7872222222222223,1.0,0
imdb_00829,real,Spoorloos,1988,1980,"[""Mystery"", ""Thriller""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",107.0,7.7,0.7444444444444445,79.0,0.79,33982,0.06688206255469259,0.0,9.98785401145598,0.436173245351765,0.14880650830560863,0.7672222222222222,1.0,0
imdb_00830,real,Withnail & I,1987,1980,"[""Comedy"", ""Drama""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",107.0,7.7,0.7444444444444445,84.0,0.84,40396,0.10499150596599688,1544889.0,3.169548557693352,0.40667470995446586,0.31027267262703734,0.7922222222222222,1.0,0
imdb_00831,real,The Last Emperor,1987,1980,"[""Biography"", ""Drama"", ""History""]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",163.0,7.7,0.7444444444444445,76.0,0.76,94326,0.2919098077843069,43984230.0,6.961346588654852,0.5082483894776192,0.48728088936762537,0.7522222222222222,1.0,0
imdb_00832,real,Empire of the Sun,1987,1980,"[""Action"", ""Drama"", ""History""]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",153.0,7.7,0.7444444444444445,62.0,0.62,115677,0.33688484778642286,22238696.0,6.940995961727461,0.37644420547532953,0.4352963873639065,0.6822222222222223,1.0,0
imdb_00833,real,Der Name der Rose,1986,1980,"[""Crime"", ""Drama"", ""Mystery""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",130.0,7.7,0.7444444444444445,54.0,0.54,102031,0.30921692486442026,7153487.0,3.0086195463163863,0.5196154790568084,0.4616437990581381,0.6422222222222222,1.0,0
imdb_00834,real,Blue Velvet,1986,1980,"[""Drama"", ""Mystery"", ""Thriller""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",120.0,7.7,0.7444444444444445,76.0,0.76,181285,0.4359116728026247,8551228.0,5.986535587678198,0.5231019799550437,0.5511576865373428,0.7522222222222222,1.0,0
imdb_00835,real,The Purple Rose of Cairo,1985,1980,"[""Comedy"", ""Fantasy"", ""Romance""]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",82.0,7.7,0.7444444444444445,75.0,0.75,47102,0.1388437782150379,10631333.0,4.784932511467872,0.27845231631379763,0.35484137368162927,0.7472222222222222,1.0,0
imdb_00836,real,After Hours,1985,1980,"[""Comedy"", ""Crime"", ""Drama""]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",97.0,7.7,0.7444444444444445,90.0,0.9,59635,0.19084572875317882,10600000.0,6.108660009264781,0.44056570626482344,0.3925360816798457,0.8222222222222222,1.0,0
imdb_00837,real,Zelig,1983,1980,"[""Comedy""]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",79.0,7.7,0.7444444444444445,79.0,0.79,39881,0.10216342990334575,11798616.0,5.461344604761251,0.4141988226947604,0.318590307032503,0.7672222222222222,1.0,0
imdb_00838,real,The Verdict,1982,1980,"[""Drama""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",129.0,7.7,0.7444444444444445,77.0,0.77,36096,0.08018423351009983,54000000.0,7.392678970740494,0.5969909340390016,0.4373752069166661,0.7572222222222222,1.0,0
imdb_00839,real,Star Trek II: The Wrath of Khan,1982,1980,"[""Action"", ""Adventure"", ""Sci-Fi""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",113.0,7.7,0.7444444444444445,67.0,0.67,112704,0.33114585706989985,78912963.0,5.150799086292125,0.4897915286634549,0.4802580459735827,0.7072222222222222,1.0,0
imdb_00840,real,First Blood,1982,1980,"[""Action"", ""Adventure""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",93.0,7.7,0.7444444444444445,61.0,0.61,226541,0.4850331246376896,47212904.0,4.6642518611473776,0.6774048171251577,0.5730198140097992,0.6772222222222222,1.0,0
imdb_00841,real,Ordinary People,1980,1980,"[""Drama""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",124.0,7.7,0.7444444444444445,86.0,0.86,47099,0.1388297392085615,54800000.0,7.192128466114361,0.45284611815877,0.39963412279089305,0.8022222222222222,1.0,0
imdb_00842,real,Airplane!,1980,1980,"[""Comedy""]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",88.0,7.7,0.7444444444444445,78.0,0.78,214882,0.47338689769292913,83400000.0,6.160791929717207,0.4402952821360865,0.6562256350973751,0.7622222222222222,1.0,0
imdb_00843,real,Rupan sansei: Kariosutoro no shiro,1979,1970,"[""Animation"", ""Adventure"", ""Family""]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100.0,7.7,0.7444444444444445,71.0,0.71,27014,0.016302829674883737,0.0,6.4636267886417755,0.32586944136105395,0.0549130393002034,0.7272222222222222,1.0,0
imdb_00844,real,Halloween,1978,1970,"[""Horror"", ""Thriller""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",91.0,7.7,0.7444444444444445,87.0,0.87,233106,0.49132989416504963,47000000.0,3.6708266554828066,0.8104846260836915,0.5405149932575208,0.8072222222222223,1.0,0
imdb_00845,real,Le locataire,1976,1970,"[""Drama"", ""Thriller""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",126.0,7.7,0.7444444444444445,71.0,0.71,39889,0.10220763978588049,1924733.0,2.909474437203052,0.6292379578114268,0.17587411653757587,0.7272222222222222,1.0,0
imdb_00846,real,Love and Death,1975,1970,"[""Comedy"", ""War""]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",85.0,7.7,0.7444444444444445,89.0,0.89,36037,0.0798236665524395,0.0,3.864555713494597,0.7793082943494029,0.16952896119412725,0.8172222222222223,1.0,0
imdb_00847,real,The Taking of Pelham One Two Three,1974,1970,"[""Action"", ""Crime"", ""Thriller""]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",104.0,7.7,0.7444444444444445,68.0,0.68,26729,0.01396511923290279,0.0,3.7583572286388227,0.7347695126542497,0.07246378067941447,0.7122222222222223,1.0,0
imdb_00848,real,Blazing Saddles,1974,1970,"[""Comedy"", ""Western""]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",93.0,7.7,0.7444444444444445,73.0,0.73,125993,0.3557139162068552,119500000.0,6.572398537305829,0.3434188376038829,0.5331168210677969,0.7372222222222222,1.0,0
imdb_00849,real,Serpico,1973,1970,"[""Biography"", ""Crime"", ""Drama""]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",130.0,7.7,0.7444444444444445,87.0,0.87,109941,0.3256748637314658,29800000.0,6.951968100588104,0.560853162955402,0.5261883886540535,0.8072222222222223,1.0,0
imdb_00850,real,Enter the Dragon,1973,1970,"[""Action"", ""Crime"", ""Drama""]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",102.0,7.7,0.7444444444444445,83.0,0.83,96561,0.29707155015048464,25000000.0,4.689739420935199,0.5377200636999193,0.43866990796134375,0.7872222222222223,1.0,0
imdb_00851,real,Deliverance,1972,1970,"[""Adventure"", ""Drama"", ""Thriller""]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",109.0,7.7,0.7444444444444445,80.0,0.8,98740,0.3019902032069736,7056013.0,7.861838037648704,0.5108199853679032,0.44773403207287005,0.7722222222222223,1.0,0
imdb_00852,real,The French Connection,1971,1970,"[""Action"", ""Crime"", ""Drama""]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",104.0,7.7,0.7444444444444445,94.0,0.94,110075,0.3259433527285535,15630710.0,7.73693878753026,0.6393547754580355,0.4591705909533672,0.8422222222222222,1.0,0
imdb_00853,real,Dirty Harry,1971,1970,"[""Action"", ""Crime"", ""Thriller""]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",102.0,7.7,0.7444444444444445,90.0,0.9,143292,0.38407246137799966,35900000.0,5.486797832801079,0.6691535136883588,0.5672885592883375,0.8222222222222222,1.0,0
imdb_00854,real,Where Eagles Dare,1968,1960,"[""Action"", ""Adventure"", ""War""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",158.0,7.7,0.7444444444444445,63.0,0.63,51913,0.16027996588868978,0.0,3.35621645691392,0.6222860731609444,0.2399243829006143,0.6872222222222222,1.0,0
imdb_00855,real,The Odd Couple,1968,1960,"[""Comedy""]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",105.0,7.7,0.7444444444444445,86.0,0.86,31572,0.05066843433454834,44527234.0,8.15075329887108,0.3011188177492234,0.30543288320479967,0.8022222222222222,1.0,0
imdb_00856,real,The Dirty Dozen,1967,1960,"[""Action"", ""Adventure"", ""War""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",150.0,7.7,0.7444444444444445,73.0,0.73,67183,0.21711436874235937,45300000.0,4.877965297943184,0.6269266501284347,0.4319749879527257,0.7372222222222222,1.0,0
imdb_00857,real,Belle de jour,1967,1960,"[""Drama"", ""Romance""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",100.0,7.7,0.7444444444444445,79.0,0.79,40274,0.1043248263280619,26331.0,5.252330392861949,0.43399727179489195,0.20389551579343973,0.7672222222222222,1.0,0
imdb_00858,real,A Man for All Seasons,1966,1960,"[""Biography"", ""Drama"", ""History""]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",120.0,7.7,0.7444444444444445,72.0,0.72,31222,0.04821134801505066,28350000.0,4.320789948786863,0.22837597871690007,0.3448303954438586,0.7322222222222222,1.0,0
imdb_00859,real,Repulsion,1965,1960,"[""Drama"", ""Horror"", ""Thriller""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",105.0,7.7,0.7444444444444445,91.0,0.91,48883,0.147024303669089,0.0,3.220419347405605,0.7366591468220959,0.1383664793138968,0.8272222222222223,1.0,0
imdb_00860,real,Zulu,1964,1960,"[""Drama"", ""History"", ""War""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",138.0,7.7,0.7444444444444445,77.0,0.77,35999,0.07959112431697983,0.0,2.0627211393694163,0.4381051130802427,0.200535577648757,0.7572222222222222,1.0,0
imdb_00861,real,Goldfinger,1964,1960,"[""Action"", ""Adventure"", ""Thriller""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",110.0,7.7,0.7444444444444445,87.0,0.87,174119,0.42702189789127765,51081062.0,6.265736647114576,0.4846160691552471,0.5156847398018051,0.8072222222222223,1.0,0
imdb_00862,real,The Birds,1963,1960,"[""Drama"", ""Horror"", ""Mystery""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",119.0,7.7,0.7444444444444445,90.0,0.9,171739,0.42398826287700775,11403529.0,3.433197892206759,0.611993767157972,0.594235724802668,0.8222222222222222,1.0,0
imdb_00863,real,Cape Fear,1962,1960,"[""Drama"", ""Thriller""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",106.0,7.7,0.7444444444444445,76.0,0.76,26457,0.01171067818618859,0.0,10.0,0.6067184802651563,0.1782313489037644,0.7522222222222222,1.0,0
imdb_00864,real,Peeping Tom,1960,1960,"[""Drama"", ""Horror"", ""Thriller""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",101.0,7.7,0.7444444444444445,79.0,0.79,31354,0.04914124052485048,83957.0,2.827852834775042,0.6278528401675507,0.1674920045848029,0.7672222222222222,1.0,0
imdb_00865,real,The Magnificent Seven,1960,1960,"[""Action"", ""Adventure"", ""Western""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",128.0,7.7,0.7444444444444445,74.0,0.74,87719,0.27590349047315854,4905000.0,2.48523505003726,0.5831492152801047,0.4175919739522246,0.7422222222222222,1.0,0
imdb_00866,real,Les yeux sans visage,1960,1960,"[""Drama"", ""Horror""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",90.0,7.7,0.7444444444444445,90.0,0.9,27620,0.021192632997817405,52709.0,6.020277431226882,0.5426259866903275,0.11196674149138021,0.8222222222222222,1.0,0
imdb_00867,real,Invasion of the Body Snatchers,1956,1950,"[""Drama"", ""Horror"", ""Sci-Fi""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",80.0,7.7,0.7444444444444445,92.0,0.92,44839,0.1279911866447823,0.0,8.05862695793459,0.5674445000981952,0.23072090955687077,0.8322222222222222,1.0,0
imdb_00868,real,Rebel Without a Cause,1955,1950,"[""Drama""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",111.0,7.7,0.7444444444444445,89.0,0.89,83363,0.2646767882947481,0.0,5.129179313886444,0.40321006920535996,0.2602671645037458,0.8172222222222223,1.0,0
imdb_00869,real,The Ladykillers,1955,1950,"[""Comedy"", ""Crime""]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",91.0,7.7,0.7444444444444445,91.0,0.91,26464,0.011768986897212551,0.0,6.144484840374549,0.47127301837285285,0.13883988567032224,0.8272222222222223,1.0,0
imdb_00870,real,Sabrina,1954,1950,"[""Comedy"", ""Drama"", ""Romance""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",113.0,7.7,0.7444444444444445,72.0,0.72,59415,0.19003108762422488,0.0,1.3129051650825807,0.3889758094384458,0.2776153709005075,0.7322222222222222,1.0,0
imdb_00871,real,The Quiet Man,1952,1950,"[""Comedy"", ""Drama"", ""Romance""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",129.0,7.7,0.7444444444444445,79.0,0.79,34677,0.07134447148939069,10550000.0,3.6449769086164663,0.2860352306967831,0.2816254852249265,0.7672222222222222,1.0,0
imdb_00872,real,The Day the Earth Stood Still,1951,1950,"[""Drama"", ""Sci-Fi""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",92.0,7.7,0.7444444444444445,79.0,0.79,76315,0.24520627091346767,0.0,2.852768541724866,0.5329426141964982,0.23631412554854583,0.7672222222222222,1.0,0
imdb_00873,real,The African Queen,1951,1950,"[""Adventure"", ""Drama"", ""Romance""]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",105.0,7.7,0.7444444444444445,91.0,0.91,71481,0.23078269735300386,536118.0,1.2099083001042379,0.42170685613344266,0.257267653308371,0.8272222222222223,1.0,0
imdb_00874,real,Gilda,1946,1940,"[""Drama"", ""Film-Noir"", ""Romance""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",110.0,7.7,0.7444444444444445,79.0,0.79,27991,0.02413355754304619,0.0,5.233960468047774,0.2819776330683804,0.08125649721951911,0.7672222222222222,1.0,0
imdb_00875,real,Fantasia,1940,1940,"[""Animation"", ""Family"", ""Fantasy""]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",125.0,7.7,0.7444444444444445,96.0,0.96,88662,0.2782603785465856,76408097.0,0.514344756779133,0.15997935143490422,0.4011846469717846,0.8522222222222222,1.0,0
